time,latitude,longitude,co,no,so2,tp,ssr,u10,v10,skt
2018-02-26 09:00:00,28.2,77.6,3.7472518e-07,4.928567e-10,8.34589e-09,0.0,2236197.0,4.8386354,-2.9363918,303.01978
2018-02-26 09:00:00,28.95,76.85,3.4998988e-07,4.9174265e-10,7.532513e-09,0.0,2237622.0,5.013974,-2.6998196,301.4441
2018-02-26 09:00:00,28.95,77.6,4.4629923e-07,5.038078e-10,9.690934e-09,0.0,2257295.0,5.5359926,-2.356039,301.90674
2018-02-26 12:00:00,28.2,76.85,3.5751697e-07,5.43805e-10,1.1809703e-08,0.0,663359.06,3.1537294,-2.1310263,298.2329
2018-02-26 12:00:00,28.2,77.6,4.6702368e-07,7.253672e-10,1.5570937e-08,0.0,635880.56,2.7479067,-1.6016226,295.99982
2018-02-26 12:00:00,28.95,76.85,4.2066634e-07,7.5200146e-10,1.5134912e-08,0.0,656323.56,2.8437471,-1.6318808,295.14435
2018-02-26 12:00:00,28.95,77.6,5.195409e-07,6.761125e-10,1.590176e-08,0.0,636594.56,3.617093,-1.3095541,295.54108
2018-02-26 15:00:00,28.2,76.85,8.18922e-07,7.342662e-10,3.4773173e-08,0.0,3.5999988e-12,1.7441807,-1.4283962,290.77808
2018-02-26 15:00:00,28.2,77.6,1.0863446e-06,9.266369e-10,4.31725e-08,0.0,3.5999988e-12,1.8173313,-1.5528622,289.4662
2018-02-26 15:00:00,28.95,76.85,8.517902e-07,7.471682e-10,3.988046e-08,0.0,3.5999988e-12,2.3999119,-1.2554073,289.21262
2018-02-26 15:00:00,28.95,77.6,1.0158863e-06,6.996904e-10,4.0040767e-08,0.0,3.5999988e-12,2.8708897,-0.8141537,289.84573
2018-02-26 18:00:00,28.2,76.85,1.1045523e-06,2.5187625e-09,5.103572e-08,0.0,3.5999988e-12,1.7406816,-1.1291342,289.0243
2018-02-26 18:00:00,28.2,77.6,1.354507e-06,2.885517e-09,6.016172e-08,0.0,3.5999988e-12,1.6433,-1.5441885,287.3765
2018-02-26 18:00:00,28.95,76.85,1.0710683e-06,2.270491e-09,5.536579e-08,0.0,3.5999988e-12,1.9607592,-1.5366659,287.766
2018-02-26 18:00:00,28.95,77.6,1.2887527e-06,2.2753932e-09,5.585065e-08,0.0,3.5999988e-12,2.3850298,-1.4886389,288.07565
2018-02-26 21:00:00,28.2,76.85,1.3655819e-06,6.756393e-09,6.188911e-08,0.0,3.5999988e-12,1.7911577,-0.57825947,287.25537
2018-02-26 21:00:00,28.2,77.6,1.5581703e-06,5.9923044e-09,7.02685e-08,0.0,3.5999988e-12,1.772748,-1.0469637,285.8333
2018-02-26 21:00:00,28.95,76.85,1.185716e-06,4.304315e-09,6.047221e-08,0.0,3.5999988e-12,1.6936388,-1.2067232,285.85086
2018-02-26 21:00:00,28.95,77.6,1.5198838e-06,4.9126427e-09,6.526513e-08,0.0,3.5999988e-12,2.0790071,-1.195035,286.25192
2018-02-27 00:00:00,28.2,76.85,1.2163537e-06,2.8731186e-09,4.3517772e-08,0.0,3.5999988e-12,2.7537088,-1.1696463,288.222
2018-02-27 00:00:00,28.2,77.6,1.3434956e-06,1.0415191e-09,5.145997e-08,0.0,3.5999988e-12,2.612855,-1.2220144,286.64648
2018-02-27 00:00:00,28.95,76.85,9.600112e-07,6.840615e-10,4.121688e-08,0.0,3.5999988e-12,2.809083,-1.8446951,287.40143
2018-02-27 00:00:00,28.95,77.6,1.3681159e-06,1.3682848e-09,4.867503e-08,0.0,3.5999988e-12,3.1479807,-1.6986227,286.9649
2018-02-27 03:00:00,28.2,76.85,9.3351366e-07,4.1963686e-09,2.8690593e-08,0.0,467335.8,2.2970028,-1.3231907,294.5949
2018-02-27 03:00:00,28.2,77.6,1.1266736e-06,5.054636e-09,3.5804433e-08,0.0,533769.8,2.1741085,-1.2858982,293.38623
2018-02-27 03:00:00,28.95,76.85,8.5779106e-07,3.657013e-09,3.118104e-08,0.0,459165.8,2.55097,-1.8031254,292.76984
2018-02-27 03:00:00,28.95,77.6,1.2925311e-06,6.4814816e-09,3.5291013e-08,0.0,497327.8,2.6988583,-1.5357761,292.88376
2018-02-27 06:00:00,28.2,76.85,4.7489723e-07,1.0496504e-09,1.2535039e-08,0.0,2004153.0,2.0070515,-1.4902391,306.59363
2018-02-27 06:00:00,28.2,77.6,6.410179e-07,1.313341e-09,1.696925e-08,0.0,2004577.0,2.0607624,-0.9164934,303.479
2018-02-27 06:00:00,28.95,76.85,5.485913e-07,1.3413473e-09,1.5505286e-08,0.0,2074489.0,2.4275227,-1.008565,302.40027
2018-02-27 06:00:00,28.95,77.6,7.776352e-07,1.4154578e-09,1.913317e-08,0.0,2035957.0,2.480257,-0.9186754,302.63513
2018-02-27 09:00:00,28.2,76.85,3.3242742e-07,4.6922266e-10,7.988984e-09,0.0,2203710.0,3.072688,-2.1768541,308.18518
2018-02-27 09:00:00,28.2,77.6,4.3669195e-07,5.6332394e-10,1.0591252e-08,0.0,2168129.0,3.059245,-1.6129351,304.5503
2018-02-27 09:00:00,28.95,76.85,3.7195088e-07,5.632437e-10,9.482948e-09,0.0,2210550.0,3.5730543,-1.8622942,303.41528
2018-02-27 09:00:00,28.95,77.6,5.3380023e-07,5.7168825e-10,1.2011222e-08,0.0,2209983.0,3.6471052,-1.5293932,303.7677
2018-02-27 12:00:00,28.2,76.85,3.9896753e-07,6.2524974e-10,1.3996463e-08,0.0,655985.44,1.5781546,-2.2894096,299.7975
2018-02-27 12:00:00,28.2,77.6,5.502928e-07,8.46875e-10,1.8962314e-08,0.0,623272.44,1.4098043,-1.5354424,297.39795
2018-02-27 12:00:00,28.95,76.85,4.5329168e-07,8.470308e-10,1.7509738e-08,0.0,653571.44,1.5382833,-1.3577385,296.5808
2018-02-27 12:00:00,28.95,77.6,6.0764376e-07,7.774511e-10,1.9024625e-08,0.0,629643.44,2.1023855,-1.0928154,296.79663
2018-02-27 15:00:00,28.2,76.85,1.1800478e-06,7.0881554e-09,4.8039517e-08,0.0,3.5999988e-12,0.34919882,-2.3981028,291.33875
2018-02-27 15:00:00,28.2,77.6,1.5811477e-06,9.185944e-09,5.9299648e-08,0.0,3.5999988e-12,1.5113692,-1.5146799,290.31406
2018-02-27 15:00:00,28.95,76.85,1.1504508e-06,6.3492207e-09,5.3740877e-08,0.0,3.5999988e-12,1.79561,-1.5696421,289.54745
2018-02-27 15:00:00,28.95,77.6,1.3715706e-06,6.166027e-09,5.2520875e-08,0.0,3.5999988e-12,2.5923629,-0.75485325,290.8303
2018-02-27 18:00:00,28.2,76.85,1.4904964e-06,1.1208163e-08,6.4140266e-08,0.0,3.5999988e-12,0.8479602,-2.3289566,288.70728
2018-02-27 18:00:00,28.2,77.6,1.871133e-06,1.4699548e-08,7.766383e-08,0.0,3.5999988e-12,1.5649707,-1.5004959,288.1298
2018-02-27 18:00:00,28.95,76.85,1.3393534e-06,9.458079e-09,6.811984e-08,0.0,3.5999988e-12,1.8416126,-1.3832474,287.52768
2018-02-27 18:00:00,28.95,77.6,1.5998405e-06,9.446577e-09,6.724839e-08,0.0,3.5999988e-12,2.167052,-1.0373306,288.39056
2018-02-27 21:00:00,28.2,76.85,1.6075197e-06,1.1184554e-08,6.910099e-08,0.0,3.5999988e-12,1.811902,-1.2674103,287.60727
2018-02-27 21:00:00,28.2,77.6,1.7759946e-06,9.803456e-09,7.817958e-08,0.0,3.5999988e-12,1.211194,-1.82341,287.09064
2018-02-27 21:00:00,28.95,76.85,1.4059451e-06,7.6846645e-09,7.3653766e-08,0.0,3.5999988e-12,1.1115694,-1.848114,286.4784
2018-02-27 21:00:00,28.95,77.6,1.7018203e-06,8.250929e-09,7.178652e-08,0.0,3.5999988e-12,1.6657228,-1.6215973,287.05377
2018-02-28 00:00:00,28.2,76.85,2.7256292e-06,5.648347e-08,8.5226844e-08,0.0,3.5999988e-12,0.8963147,-1.2749853,286.88507
2018-02-28 00:00:00,28.2,77.6,3.130657e-06,6.204358e-08,1.0030196e-07,0.0,3.5999988e-12,0.13520628,-2.3372717,285.72552
2018-02-28 00:00:00,28.95,76.85,2.4581796e-06,5.1329035e-08,9.676589e-08,0.0,3.5999988e-12,0.19535643,-1.8271399,286.0656
2018-02-28 00:00:00,28.95,77.6,3.2383361e-06,6.2461744e-08,9.395565e-08,0.0,3.5999988e-12,1.1194897,-1.5441504,286.05112
2018-02-28 03:00:00,28.2,76.85,2.9346625e-06,6.3340806e-08,5.0532194e-08,0.0,419523.8,0.9829278,0.082063675,295.00067
2018-02-28 03:00:00,28.2,77.6,3.1268669e-06,5.773044e-08,6.298244e-08,0.0,495757.8,1.1239953,-0.09527397,293.75586
2018-02-28 03:00:00,28.95,76.85,2.5196982e-06,5.3744472e-08,6.027604e-08,0.0,404887.8,0.99705744,-1.0297527,292.7683
2018-02-28 03:00:00,28.95,77.6,3.4866118e-06,6.742441e-08,5.786309e-08,0.0,505521.8,1.0417962,-1.3523846,293.4167
2018-02-28 06:00:00,28.2,76.85,7.4015406e-07,1.8636053e-09,1.603544e-08,0.0,2012144.0,0.77456695,0.10615426,308.3457
2018-02-28 06:00:00,28.2,77.6,9.9814e-07,2.4257023e-09,2.0823675e-08,0.0,2014312.0,1.4112093,-0.16097373,304.31946
2018-02-28 06:00:00,28.95,76.85,9.349863e-07,2.7667069e-09,2.2047406e-08,0.0,1903040.0,1.3318026,-0.2672283,303.0199
2018-02-28 06:00:00,28.95,77.6,1.2557749e-06,3.2214151e-09,2.4577595e-08,0.0,1837728.0,1.3499911,-0.25922507,302.95996
2018-02-28 09:00:00,28.2,76.85,4.5273146e-07,6.0345007e-10,9.793415e-09,2.6703347e-06,2162895.0,1.774785,-0.9888563,309.95435
2018-02-28 09:00:00,28.2,77.6,5.8643695e-07,7.1354533e-10,1.22583454e-08,0.0,2171195.0,2.0241442,-1.2032118,306.1438
2018-02-28 09:00:00,28.95,76.85,5.2619146e-07,7.586931e-10,1.2118441e-08,0.0,2221123.0,2.0235033,-1.9342756,304.4651
2018-02-28 09:00:00,28.95,77.6,6.879305e-07,8.4192586e-10,1.3944925e-08,0.0,2090243.0,2.9896593,-1.7600355,304.06433
2018-02-28 12:00:00,28.2,76.85,5.985314e-07,1.3007788e-09,2.1518979e-08,0.0,610433.1,0.63511753,-2.4268951,300.3484
2018-02-28 12:00:00,28.2,77.6,8.3801376e-07,2.0265398e-09,2.944343e-08,0.0,619148.6,0.5468912,-1.3557892,298.33984
2018-02-28 12:00:00,28.95,76.85,6.7336066e-07,1.7052189e-09,2.7251735e-08,0.0,629321.6,0.58830357,-1.557785,296.93872
2018-02-28 12:00:00,28.95,77.6,8.7384274e-07,1.5536155e-09,2.7618599e-08,0.0,639985.6,1.5643778,-1.2836761,296.8006
2018-02-28 15:00:00,28.2,76.85,1.8749918e-06,2.8454302e-08,6.529123e-08,0.0,3.5999988e-12,-0.92901814,-2.494732,294.42902
2018-02-28 15:00:00,28.2,77.6,2.5976287e-06,4.6342365e-08,8.280171e-08,0.0,3.5999988e-12,-0.3948995,-2.1972923,292.21838
2018-02-28 15:00:00,28.95,76.85,1.7844623e-06,2.4945374e-08,7.0044194e-08,0.0,3.5999988e-12,0.55273235,-2.32893,290.9818
2018-02-28 15:00:00,28.95,77.6,2.1003168e-06,2.5241423e-08,6.934721e-08,0.0,3.5999988e-12,1.6343974,-1.5161247,290.77576
2018-02-28 18:00:00,28.2,76.85,1.8797734e-06,2.2253982e-08,7.242773e-08,0.0,3.5999988e-12,-0.6005294,-2.1028624,290.92944
2018-02-28 18:00:00,28.2,77.6,2.716289e-06,4.279029e-08,9.1485276e-08,0.0,3.5999988e-12,0.42809612,-2.0626326,289.79797
2018-02-28 18:00:00,28.95,76.85,1.8060664e-06,1.964642e-08,8.027098e-08,0.0,3.5999988e-12,0.43282634,-2.0995436,288.64056
2018-02-28 18:00:00,28.95,77.6,2.1176836e-06,1.9796067e-08,7.7852135e-08,0.0,3.5999988e-12,1.365413,-1.9446592,289.29993
2018-02-28 21:00:00,28.2,76.85,1.9424588e-06,1.9069182e-08,8.021044e-08,0.0,3.5999988e-12,-0.4268909,-2.115528,288.7163
2018-02-28 21:00:00,28.2,77.6,2.386485e-06,2.2105382e-08,9.402737e-08,0.0,3.5999988e-12,0.38277096,-1.8438301,287.7721
2018-02-28 21:00:00,28.95,76.85,2.0044233e-06,2.1192857e-08,9.7137075e-08,0.0,3.5999988e-12,0.21205562,-2.2066994,286.39648
2018-02-28 21:00:00,28.95,77.6,2.3306134e-06,2.0431537e-08,8.942594e-08,0.0,3.5999988e-12,1.1352429,-1.7980843,287.18164
2018-11-01 00:00:00,28.2,76.85,6.3550187e-06,1.975762e-07,1.3110675e-07,0.0,3.5999988e-12,0.9965419,1.4190874,290.08673
2018-11-01 00:00:00,28.2,77.6,8.090088e-06,2.395941e-07,1.5141227e-07,0.0,3.5999988e-12,1.4577694,0.17821223,288.57166
2018-11-01 00:00:00,28.95,76.85,6.7732785e-06,2.6307956e-07,1.64176e-07,0.0,3.5999988e-12,0.7362575,0.37791926,288.58655
2018-11-01 00:00:00,28.95,77.6,7.49458e-06,2.2116095e-07,1.405753e-07,0.0,3.5999988e-12,0.71816057,-0.31687444,287.6416
2018-11-01 03:00:00,28.2,76.85,6.6220437e-06,1.7888718e-07,6.879554e-08,0.0,637649.06,0.11996412,1.1771984,300.64722
2018-11-01 03:00:00,28.2,77.6,7.7705e-06,1.8471196e-07,8.0576996e-08,0.0,683682.06,-0.25070238,0.25663573,298.97778
2018-11-01 03:00:00,28.95,76.85,7.221095e-06,2.4715484e-07,8.568678e-08,0.0,634376.06,-0.6314397,0.084272444,298.26233
2018-11-01 03:00:00,28.95,77.6,7.661835e-06,1.9418529e-07,7.702367e-08,0.0,678274.06,-0.17958117,-0.009324968,297.13293
2018-11-01 06:00:00,28.2,76.85,1.15242e-06,1.6577953e-09,1.7981444e-08,0.0,1967764.0,0.30443633,1.0250262,312.29077
2018-11-01 06:00:00,28.2,77.6,1.4673936e-06,2.0344595e-09,2.2347315e-08,0.0,2034976.0,0.46074736,0.55034053,308.55945
2018-11-01 06:00:00,28.95,76.85,1.4243112e-06,3.1376564e-09,2.3622178e-08,0.0,1999192.0,-0.28792512,0.6898669,307.61267
2018-11-01 06:00:00,28.95,77.6,1.7131688e-06,2.6112787e-09,2.5164299e-08,0.0,2012482.0,0.22205412,0.4654864,305.66162
2018-11-01 09:00:00,28.2,76.85,7.006729e-07,3.284146e-10,1.1578971e-08,0.0,1730155.0,-0.3437009,-0.2841769,311.8346
2018-11-01 09:00:00,28.2,77.6,8.820964e-07,3.7142733e-10,1.4562383e-08,0.0,1757869.0,0.03763151,-0.25352198,307.49475
2018-11-01 09:00:00,28.95,76.85,8.2975976e-07,4.5193094e-10,1.4586989e-08,0.0,1694257.0,-0.6145749,-0.45490748,306.2483
2018-11-01 09:00:00,28.95,77.6,9.624777e-07,3.8628356e-10,1.4686009e-08,0.0,1656851.0,0.04812956,-0.019955695,304.68433
2018-11-01 12:00:00,28.2,76.85,1.4503903e-06,4.365885e-09,5.1953958e-08,0.0,212313.31,-1.6839066,-0.711853,298.95996
2018-11-01 12:00:00,28.2,77.6,1.8767403e-06,5.1768336e-09,6.621373e-08,0.0,199489.31,-1.5774612,0.40985107,295.88452
2018-11-01 12:00:00,28.95,76.85,1.6405183e-06,4.593243e-09,6.60002e-08,0.0,202920.81,-1.1041946,-0.31427002,295.94763
2018-11-01 12:00:00,28.95,77.6,1.9036951e-06,4.2358312e-09,5.9242065e-08,0.0,192985.31,0.33592987,0.9075928,294.30212
2018-11-01 15:00:00,28.2,76.85,2.4056512e-06,1.8197989e-08,7.37342e-08,0.0,3.5999988e-12,-1.8431206,0.32301688,295.1317
2018-11-01 15:00:00,28.2,77.6,2.9677578e-06,3.6836468e-08,1.02603195e-07,0.0,3.5999988e-12,-2.0449333,0.272022,292.97656
2018-11-01 15:00:00,28.95,76.85,3.0437727e-06,5.838401e-08,1.086338e-07,0.0,3.5999988e-12,-1.8543816,-0.30564523,292.71082
2018-11-01 15:00:00,28.95,77.6,3.2170433e-06,3.0988495e-08,8.740939e-08,0.0,3.5999988e-12,-0.9476433,-0.22761178,291.1079
2018-11-01 18:00:00,28.2,76.85,2.6721855e-06,1.9799636e-08,9.507807e-08,0.0,3.5999988e-12,-1.2416439,1.3394318,292.97113
2018-11-01 18:00:00,28.2,77.6,3.447418e-06,6.39455e-08,1.4618091e-07,0.0,3.5999988e-12,-2.145483,0.99090576,291.08936
2018-11-01 18:00:00,28.95,76.85,3.7234036e-06,6.952167e-08,1.4275803e-07,0.0,3.5999988e-12,-1.6684322,1.2234039,291.40912
2018-11-01 18:00:00,28.95,77.6,3.8711187e-06,4.5354263e-08,1.18482376e-07,0.0,3.5999988e-12,-0.43286705,0.92588806,289.7542
2018-11-01 21:00:00,28.2,76.85,3.1810077e-06,4.079133e-08,1.17793306e-07,0.0,3.5999988e-12,-0.9130268,1.7631788,292.0844
2018-11-01 21:00:00,28.2,77.6,4.275238e-06,1.16369236e-07,1.8170947e-07,0.0,3.5999988e-12,-0.6194172,1.8621321,290.34277
2018-11-01 21:00:00,28.95,76.85,4.072815e-06,6.718979e-08,1.5550128e-07,0.0,3.5999988e-12,-1.0064411,1.7672529,290.86133
2018-11-01 21:00:00,28.95,77.6,4.6170608e-06,7.32899e-08,1.4384942e-07,0.0,3.5999988e-12,-0.009859085,1.3709517,288.9303
2018-11-02 00:00:00,28.2,76.85,2.8320048e-06,3.62143e-08,8.2052146e-08,0.0,3.5999988e-12,-0.12648964,1.91294,291.30536
2018-11-02 00:00:00,28.2,77.6,4.231477e-06,9.693727e-08,1.1591516e-07,0.0,3.5999988e-12,0.25144005,2.0710974,289.6454
2018-11-02 00:00:00,28.95,76.85,3.9499046e-06,6.107494e-08,1.17735e-07,0.0,3.5999988e-12,-1.2448063,1.3744574,289.5268
2018-11-02 00:00:00,28.95,77.6,4.682352e-06,7.387989e-08,1.04373854e-07,0.0,3.5999988e-12,-0.20040321,1.2283239,288.02582
2018-11-02 03:00:00,28.2,76.85,2.4706655e-06,2.7018025e-08,5.3500756e-08,0.0,627255.3,0.5143726,1.6383846,300.55365
2018-11-02 03:00:00,28.2,77.6,3.4878565e-06,4.513365e-08,6.838532e-08,0.0,670626.3,-0.1996777,1.4026363,299.07556
2018-11-02 03:00:00,28.95,76.85,3.7201505e-06,4.5316263e-08,8.0744314e-08,0.0,628682.3,-0.72302365,1.837115,298.19373
2018-11-02 03:00:00,28.95,77.6,4.3949685e-06,5.2439805e-08,6.5623944e-08,0.0,663400.3,-0.79177976,0.7376278,297.54718
2018-11-02 06:00:00,28.2,76.85,9.275407e-07,1.2650938e-09,1.783321e-08,0.0,1974865.0,1.731514,0.64991707,312.5066
2018-11-02 06:00:00,28.2,77.6,1.1973294e-06,1.6454328e-09,2.1802602e-08,0.0,2021693.0,0.14325714,1.3185115,308.66357
2018-11-02 06:00:00,28.95,76.85,1.5093087e-06,2.2419628e-09,2.9824527e-08,0.0,1986945.0,-0.7682419,0.8040003,308.01404
2018-11-02 06:00:00,28.95,77.6,1.4247797e-06,1.3748654e-09,2.318918e-08,0.0,2027922.0,-1.5315475,1.085525,305.5785
2018-11-02 09:00:00,28.2,76.85,5.6860677e-07,3.572198e-10,1.13111085e-08,0.0,1442982.0,0.14835167,-0.6459656,310.8153
2018-11-02 09:00:00,28.2,77.6,7.3512933e-07,4.1412418e-10,1.3856077e-08,0.0,1525310.0,-0.27388954,0.041290283,306.5675
2018-11-02 09:00:00,28.95,76.85,9.0027163e-07,4.776571e-10,1.7995351e-08,9.3694776e-05,1544782.0,-1.1849308,-0.6531372,305.43384
2018-11-02 09:00:00,28.95,77.6,9.0111746e-07,3.944945e-10,1.509135e-08,0.0,1637482.0,-1.2352543,0.3125,304.46863
2018-11-02 12:00:00,28.2,76.85,1.2090895e-06,2.411878e-09,4.6037755e-08,0.0,153685.69,-1.8945532,-0.15354568,299.69263
2018-11-02 12:00:00,28.2,77.6,1.6142708e-06,3.1235614e-09,6.037304e-08,0.0,171174.69,-1.2524633,-0.11408645,297.40625
2018-11-02 12:00:00,28.95,76.85,1.4359065e-06,2.2864444e-09,5.8051288e-08,0.0,177137.69,-2.1108007,-0.3553279,297.33447
2018-11-02 12:00:00,28.95,77.6,1.7225054e-06,2.156174e-09,5.3858564e-08,0.0,174487.69,0.31137943,0.3680913,295.50928
2018-11-02 15:00:00,28.2,76.85,2.1722058e-06,2.4246908e-08,7.380302e-08,0.0,3.5999988e-12,-2.1827345,1.4889383,297.03168
2018-11-02 15:00:00,28.2,77.6,2.6262114e-06,3.4262545e-08,9.6909076e-08,0.0,3.5999988e-12,-2.2479048,0.4575358,294.46082
2018-11-02 15:00:00,28.95,76.85,2.610982e-06,3.2229956e-08,9.6162964e-08,0.0,3.5999988e-12,-2.5149946,0.95189005,294.41064
2018-11-02 15:00:00,28.95,77.6,2.8550053e-06,2.847186e-08,8.257504e-08,0.0,3.5999988e-12,-1.8477888,-0.08045858,293.17212
2018-11-02 18:00:00,28.2,76.85,1.7068306e-06,3.8707872e-09,6.3601064e-08,0.0,3.5999988e-12,-1.3161325,2.4089127,295.2497
2018-11-02 18:00:00,28.2,77.6,2.182549e-06,1.6614129e-08,9.930389e-08,0.0,3.5999988e-12,-2.0659494,1.1980362,293.03467
2018-11-02 18:00:00,28.95,76.85,2.164688e-06,3.3712062e-09,8.256162e-08,0.0,3.5999988e-12,-2.3989267,1.8676834,293.8056
2018-11-02 18:00:00,28.95,77.6,2.3231046e-06,6.3432166e-09,7.294085e-08,0.0,3.5999988e-12,-2.3992624,1.1832352,292.79675
2018-11-02 21:00:00,28.2,76.85,1.5455482e-06,2.8590248e-09,6.109312e-08,0.0,3.5999988e-12,-1.0978823,2.5398211,293.88965
2018-11-02 21:00:00,28.2,77.6,2.11734e-06,1.9487814e-08,1.05988775e-07,0.0,3.5999988e-12,-1.3086061,2.1773944,292.00775
2018-11-02 21:00:00,28.95,76.85,2.010042e-06,2.5149622e-09,8.0450036e-08,8.963281e-06,3.5999988e-12,-2.138318,1.6700702,293.31445
2018-11-02 21:00:00,28.95,77.6,2.3327193e-06,7.480155e-09,7.604587e-08,0.0,3.5999988e-12,-1.703412,0.8908038,291.0512
2018-11-03 00:00:00,28.2,76.85,1.6551538e-06,1.1064044e-08,5.965613e-08,0.0,3.5999988e-12,-0.18174362,1.8456553,293.10645
2018-11-03 00:00:00,28.2,77.6,2.1957194e-06,1.6983918e-08,8.7369244e-08,0.0,3.5999988e-12,-0.28739548,1.6478709,291.2257
2018-11-03 00:00:00,28.95,76.85,2.035957e-06,1.05279945e-08,7.63942e-08,4.2238273e-05,3.5999988e-12,-1.8852348,1.1155833,292.0083
2018-11-03 00:00:00,28.95,77.6,2.6936655e-06,2.2689395e-08,7.480403e-08,1.0289252e-05,3.5999988e-12,-1.7477531,1.0734385,290.87823
2018-11-03 03:00:00,28.2,76.85,1.4498141e-06,9.711982e-09,4.000222e-08,2.7693077e-06,492603.5,0.68104744,2.306811,301.10046
2018-11-03 03:00:00,28.2,77.6,1.951575e-06,1.4394415e-08,5.5426728e-08,1.19931265e-05,502233.5,-0.6073437,1.9277217,298.71045
2018-11-03 03:00:00,28.95,76.85,1.7667171e-06,9.6874e-09,5.1630547e-08,1.2581722e-05,425135.5,-2.3425732,1.1832759,297.5293
2018-11-03 03:00:00,28.95,77.6,2.3816772e-06,1.7570992e-08,4.6482114e-08,0.00028054186,383741.5,-2.6936474,0.117296934,296.5216
2018-11-03 06:00:00,28.2,76.85,8.3884976e-07,1.3814503e-09,1.9720563e-08,0.0,1485528.9,0.9023323,3.4673567,311.0349
2018-11-03 06:00:00,28.2,77.6,1.1091724e-06,2.716929e-09,3.0261795e-08,0.0,1189080.9,-1.8142204,1.0000105,307.32275
2018-11-03 06:00:00,28.95,76.85,9.65716e-07,1.4634562e-09,2.3256671e-08,2.7373433e-05,1114360.9,-4.2036247,0.47809893,303.03296
2018-11-03 06:00:00,28.95,77.6,9.953169e-07,1.3283517e-09,1.9494593e-08,0.00011944026,1076296.9,-4.804943,-0.33629316,301.66528
2018-11-03 09:00:00,28.2,76.85,7.0259586e-07,4.757833e-10,1.6318303e-08,3.1489006e-05,1243178.0,0.116636276,2.0032377,309.2224
2018-11-03 09:00:00,28.2,77.6,9.716406e-07,1.2556749e-09,2.8821624e-08,0.00050042855,1582418.0,-3.8119526,-0.053708088,303.9453
2018-11-03 09:00:00,28.95,76.85,8.1111887e-07,5.767973e-10,1.9402906e-08,0.00022919761,1479746.0,-5.8172016,1.170474,301.4016
2018-11-03 09:00:00,28.95,77.6,7.5539583e-07,5.2864974e-10,1.5448844e-08,2.1386018e-05,1423066.0,-5.786928,0.5255766,300.73633
2018-11-03 12:00:00,28.2,76.85,1.0304578e-06,2.251068e-10,3.2292e-08,0.0,168268.75,-1.6242332,0.56234527,299.5249
2018-11-03 12:00:00,28.2,77.6,1.2597451e-06,2.2722213e-10,4.417887e-08,1.9092113e-07,157893.25,-4.184231,-0.26141572,298.2174
2018-11-03 12:00:00,28.95,76.85,1.1876564e-06,1.9925021e-10,4.0722146e-08,0.0,163729.25,-4.163601,0.07436919,297.3651
2018-11-03 12:00:00,28.95,77.6,1.0066857e-06,1.4092391e-10,2.9451124e-08,4.229881e-05,152090.75,-3.0511742,0.8493631,296.11096
2018-11-03 15:00:00,28.2,76.85,1.292034e-06,4.378375e-09,3.866368e-08,0.0,3.5999988e-12,-1.8127537,0.35851616,295.34134
2018-11-03 15:00:00,28.2,77.6,1.2580723e-06,1.2984502e-10,5.3228305e-08,1.992518e-05,3.5999988e-12,-4.1560764,2.0463214,295.88586
2018-11-03 15:00:00,28.95,76.85,1.1425201e-06,9.630163e-11,3.876935e-08,0.0,3.5999988e-12,-2.8137302,0.43755668,294.44098
2018-11-03 15:00:00,28.95,77.6,1.021772e-06,7.059109e-11,2.9799265e-08,1.909677e-06,3.5999988e-12,-4.1058445,0.13955253,294.81235
2018-11-03 18:00:00,28.2,76.85,1.4805233e-06,5.9865166e-09,4.9410005e-08,0.0,3.5999988e-12,-1.1641607,0.008830011,293.59348
2018-11-03 18:00:00,28.2,77.6,1.2926555e-06,1.4307494e-10,6.3041064e-08,2.863817e-07,3.5999988e-12,-3.0670538,-0.07066828,294.50983
2018-11-03 18:00:00,28.95,76.85,1.2236271e-06,1.4131235e-10,4.7900183e-08,0.0,3.5999988e-12,-3.975379,0.6039228,293.51086
2018-11-03 18:00:00,28.95,77.6,1.0211996e-06,1.02411475e-10,3.4839825e-08,1.4690682e-05,3.5999988e-12,-4.0650396,-0.43071467,293.12018
2018-11-03 21:00:00,28.2,76.85,1.656451e-06,7.093506e-09,5.6726144e-08,0.0,3.5999988e-12,0.22757244,-1.1840763,292.0377
2018-11-03 21:00:00,28.2,77.6,1.3278478e-06,2.6232283e-10,6.9484344e-08,0.0,3.5999988e-12,-2.6338778,-0.1922245,292.7107
2018-11-03 21:00:00,28.95,76.85,1.4051977e-06,1.1323531e-09,6.8505166e-08,0.0,3.5999988e-12,-2.0014315,-0.83660316,291.1225
2018-11-03 21:00:00,28.95,77.6,1.0207857e-06,2.1379008e-10,3.7564206e-08,5.056616e-06,3.5999988e-12,-4.1939363,-1.1815739,291.50333
2018-11-04 00:00:00,28.2,76.85,1.820468e-06,5.5141007e-09,5.5819797e-08,0.0,3.5999988e-12,0.24740505,-2.074479,291.6505
2018-11-04 00:00:00,28.2,77.6,1.3764718e-06,6.6583566e-10,6.7075554e-08,0.0,3.5999988e-12,-3.5481272,-1.675004,292.51385
2018-11-04 00:00:00,28.95,76.85,1.5372341e-06,8.056224e-09,6.984839e-08,0.0,3.5999988e-12,-2.5226145,-1.1574869,290.43335
